Ticket,Fecha,Producto,Cantidad,Precio,Total_Ítem,Subtotal,Descuento,IVA,Total,Método_Pago
4KPE8Z,2025-06-06,Leche 1L,1,25.42,25.42,5663.29,0.0,906.13,6586.7,Tarjeta
4KPE8Z,2025-06-06,Arroz 1kg,1,39.11,39.11,5663.29,0.0,906.13,6586.7,Tarjeta
4KPE8Z,2025-06-06,Licuadora,1,765.45,765.45,5663.29,0.0,906.13,6586.7,Tarjeta
4KPE8Z,2025-06-06,Audífonos,1,1466.36,1466.36,5663.29,0.0,906.13,6586.7,Tarjeta
4KPE8Z,2025-06-06,Audífonos,1,1492.54,1492.54,5663.29,0.0,906.13,6586.7,Tarjeta
4KPE8Z,2025-06-06,Arroz 1kg,1,39.14,39.14,5663.29,0.0,906.13,6586.7,Tarjeta
4LATR9,2025-06-22,Licuadora,6,824.7,4948.17,6211.72,310.59,944.18,6823.0,Efectivo
4LATR9,2025-06-22,Refresco 2L,1,36.58,36.58,6211.72,310.59,944.18,6823.0,Efectivo
4LATR9,2025-06-22,Pollo 1kg,1,114.87,114.87,6211.72,310.59,944.18,6823.0,Efectivo
4LATR9,2025-06-22,Refresco 2L,3,33.62,100.85,6211.72,310.59,944.18,6823.0,Efectivo
4LATR9,2025-06-22,Arroz 1kg,3,40.09,120.27,6211.72,310.59,944.18,6823.0,Efectivo
4LATR9,2025-06-22,Pollo 1kg,1,125.75,125.75,6211.72,310.59,944.18,6823.0,Efectivo
4LATR9,2025-06-22,Refresco 2L,1,36.65,36.65,6211.72,310.59,944.18,6823.0,Efectivo
4LATR9,2025-06-22,Refresco 2L,3,35.11,105.33,6211.72,310.59,944.18,6823.0,Efectivo
4LATR9,2025-06-22,Detergente 2kg,2,86.55,173.1,6211.72,310.59,944.18,6823.0,Efectivo
4LATR9,2025-06-22,Huevos 12pz,1,82.26,82.26,6211.72,310.59,944.18,6823.0,Efectivo
4LATR9,2025-06-22,Pollo 1kg,3,122.63,367.89,6211.72,310.59,944.18,6823.0,Efectivo
4N4VHS,2025-07-13,Licuadora,5,832.26,4161.31,0.0,0.0,0.0,0.0,Tarjeta
4N4VHS,2025-07-13,Huevos 12pz,40,127.0,5080.04,0.0,0.0,0.0,0.0,Tarjeta
4N4VHS,2025-07-13,Microondas,3,1957.86,5873.58,0.0,0.0,0.0,0.0,Tarjeta
4N4VHS,2025-07-13,Pan Baguette,5,30.37,151.83,0.0,0.0,0.0,0.0,Tarjeta
4N4VHS,2025-07-13,Refresco 2L,4,34.51,138.04,0.0,0.0,0.0,0.0,Tarjeta
4N4VHS,2025-07-13,Arroz 1kg,5,41.84,209.2,0.0,0.0,0.0,0.0,Tarjeta
4N4VHS,2025-07-13,Pan Baguette,15,31.4,471.02,0.0,0.0,0.0,0.0,Tarjeta
4N4VHS,2025-07-13,Sartén antiadherente,16,364.71,5835.31,0.0,0.0,0.0,0.0,Tarjeta
4N4VHS,2025-07-13,Celular básico,29,5023.63,145685.38,0.0,0.0,0.0,0.0,Tarjeta
4N4VHS,2025-07-13,Pollo 1kg,3,123.37,370.1,0.0,0.0,0.0,0.0,Tarjeta
4NK97T,2025-07-31,Arroz 1kg,1,40.01,40.01,6197.37,309.87,942.0,6816.3,Tarjeta
4NK97T,2025-07-31,Huevos 12pz,1,79.26,79.26,6197.37,309.87,942.0,6816.3,Tarjeta
4NK97T,2025-07-31,Audífonos,2,1446.81,2893.61,6197.37,309.87,942.0,6816.3,Tarjeta
4NK97T,2025-07-31,Arroz 1kg,1,40.52,40.52,6197.37,309.87,942.0,6816.3,Tarjeta
4NK97T,2025-07-31,Licuadora,3,815.75,2447.26,6197.37,309.87,942.0,6816.3,Tarjeta
4NK97T,2025-07-31,Refresco 2L,1,35.09,35.09,6197.37,309.87,942.0,6816.3,Tarjeta
4NK97T,2025-07-31,Refresco 2L,2,36.62,73.23,6197.37,309.87,942.0,6816.3,Tarjeta
4NK97T,2025-07-31,Pan Baguette,1,30.21,30.21,6197.37,309.87,942.0,6816.3,Tarjeta
4NK97T,2025-07-31,Huevos 12pz,1,82.05,82.05,6197.37,309.87,942.0,6816.3,Tarjeta
4NK97T,2025-07-31,Arroz 1kg,1,40.3,40.3,6197.37,309.87,942.0,6816.3,Tarjeta
4NK97T,2025-07-31,Pollo 1kg,3,117.72,353.16,6197.37,309.87,942.0,6816.3,Tarjeta
4NK97T,2025-07-31,Arroz 1kg,2,41.33,82.67,6197.37,309.87,942.0,6816.3,Tarjeta
4P5SCS,2025-08-06,Audífonos,2,1572.07,3144.14,5607.51,0.0,897.2,6454.75,Transferencia
4P5SCS,2025-08-06,Pan Baguette,2,30.01,60.03,5607.51,0.0,897.2,6454.75,Transferencia
4P5SCS,2025-08-06,Audífonos,1,1489.01,1489.01,5607.51,0.0,897.2,6454.75,Transferencia
4P5SCS,2025-08-06,Detergente 2kg,2,85.68,171.36,5607.51,0.0,897.2,6454.75,Transferencia
4P5SCS,2025-08-06,Sartén antiadherente,1,351.26,351.26,5607.51,0.0,897.2,6454.75,Transferencia
4P5SCS,2025-08-06,Leche 1L,2,24.28,48.57,5607.51,0.0,897.2,6454.75,Transferencia
4P5SCS,2025-08-06,Detergente 2kg,1,89.25,89.25,5607.51,0.0,897.2,6454.75,Transferencia
4P5SCS,2025-08-06,Arroz 1kg,3,40.02,120.07,5607.51,0.0,897.2,6454.75,Transferencia
4P5SCS,2025-08-06,Pan Baguette,1,30.58,30.58,5607.51,0.0,897.2,6454.75,Transferencia
4P5SCS,2025-08-06,Refresco 2L,3,34.41,103.24,5607.51,0.0,897.2,6454.75,Transferencia
4Q10H4,2025-08-13,Pollo 1kg,1,120.54,120.54,5994.53,0.0,959.12,6950.07,Efectivo
4Q10H4,2025-08-13,Arroz 1kg,3,41.89,125.67,5994.53,0.0,959.12,6950.07,Efectivo
4Q10H4,2025-08-13,Huevos 12pz,1,81.71,81.71,5994.53,0.0,959.12,6950.07,Efectivo
4Q10H4,2025-08-13,Leche 1L,2,25.06,50.13,5994.53,0.0,959.12,6950.07,Efectivo
4Q10H4,2025-08-13,Microondas,1,2021.09,2021.09,5994.53,0.0,959.12,6950.07,Efectivo
4Q10H4,2025-08-13,Leche 1L,3,25.36,76.08,5994.53,0.0,959.12,6950.07,Efectivo
4Q10H4,2025-08-13,Leche 1L,2,24.91,49.82,5994.53,0.0,959.12,6950.07,Efectivo
4Q10H4,2025-08-13,Sartén antiadherente,2,341.13,682.26,5994.53,0.0,959.12,6950.07,Efectivo
4Q10H4,2025-08-13,Licuadora,3,780.79,2342.37,5994.53,0.0,959.12,6950.07,Efectivo
4Q10H4,2025-08-13,Detergente 2kg,3,94.48,283.43,5994.53,0.0,959.12,6950.07,Efectivo
4Q10H4,2025-08-13,Huevos 12pz,2,80.72,161.43,5994.53,0.0,959.12,6950.07,Efectivo
4RC562,2025-08-26,Arroz 1kg,6,41.29,247.72,5681.96,0.0,909.11,6605.05,Efectivo
4RC562,2025-08-26,Detergente 2kg,1,87.19,87.19,5681.96,0.0,909.11,6605.05,Efectivo
4RC562,2025-08-26,Licuadora,1,789.67,789.67,5681.96,0.0,909.11,6605.05,Efectivo
4RC562,2025-08-26,Arroz 1kg,1,40.85,40.85,5681.96,0.0,909.11,6605.05,Efectivo
4RC562,2025-08-26,Arroz 1kg,1,39.44,39.44,5681.96,0.0,909.11,6605.05,Efectivo
4RC562,2025-08-26,Leche 1L,3,26.16,78.47,5681.96,0.0,909.11,6605.05,Efectivo
4RC562,2025-08-26,Huevos 12pz,1,78.67,78.67,5681.96,0.0,909.11,6605.05,Efectivo
4RC562,2025-08-26,Microondas,2,2093.66,4187.33,5681.96,0.0,909.11,6605.05,Efectivo
4RC562,2025-08-26,Pan Baguette,1,31.15,31.15,5681.96,0.0,909.11,6605.05,Efectivo
4RC562,2025-08-26,Refresco 2L,3,33.82,101.47,5681.96,0.0,909.11,6605.05,Efectivo
4RIYZ7,2025-06-24,Huevos 12pz,1,81.7,81.7,5269.0,0.0,843.04,6064.16,Transferencia
4RIYZ7,2025-06-24,Detergente 2kg,2,89.55,179.1,5269.0,0.0,843.04,6064.16,Transferencia
4RIYZ7,2025-06-24,Pollo 1kg,3,117.62,352.87,5269.0,0.0,843.04,6064.16,Transferencia
4RIYZ7,2025-06-24,Huevos 12pz,3,83.57,250.71,5269.0,0.0,843.04,6064.16,Transferencia
4RIYZ7,2025-06-24,Detergente 2kg,1,92.51,92.51,5269.0,0.0,843.04,6064.16,Transferencia
4RIYZ7,2025-06-24,Refresco 2L,3,34.58,103.74,5269.0,0.0,843.04,6064.16,Transferencia
4RIYZ7,2025-06-24,Leche 1L,2,25.16,50.33,5269.0,0.0,843.04,6064.16,Transferencia
4RIYZ7,2025-06-24,Audífonos,1,1452.48,1452.48,5269.0,0.0,843.04,6064.16,Transferencia
4RIYZ7,2025-06-24,Pan Baguette,2,30.74,61.49,5269.0,0.0,843.04,6064.16,Transferencia
4RIYZ7,2025-06-24,Microondas,1,1937.25,1937.25,5269.0,0.0,843.04,6064.16,Transferencia
4RIYZ7,2025-06-24,Sartén antiadherente,2,353.41,706.82,5269.0,0.0,843.04,6064.16,Transferencia
4RPBDT,2025-06-18,Leche 1L,3,25.46,76.38,5636.85,0.0,901.9,6594.36,Efectivo
4RPBDT,2025-06-18,Audífonos,2,1492.2,2984.39,5636.85,0.0,901.9,6594.36,Efectivo
4RPBDT,2025-06-18,Arroz 1kg,1,41.24,41.24,5636.85,0.0,901.9,6594.36,Efectivo
4RPBDT,2025-06-18,Audífonos,1,1543.92,1543.92,5636.85,0.0,901.9,6594.36,Efectivo
4RPBDT,2025-06-18,Leche 1L,8,26.11,208.92,5636.85,0.0,901.9,6594.36,Efectivo
4RPBDT,2025-06-18,Detergente 2kg,1,90.94,90.94,5636.85,0.0,901.9,6594.36,Efectivo
4RPBDT,2025-06-18,Pollo 1kg,2,120.05,240.09,5636.85,0.0,901.9,6594.36,Efectivo
4RPBDT,2025-06-18,Huevos 12pz,2,82.77,165.55,5636.85,0.0,901.9,6594.36,Efectivo
4RPBDT,2025-06-18,Leche 1L,1,25.57,25.57,5636.85,0.0,901.9,6594.36,Efectivo
4RPBDT,2025-06-18,Pan Baguette,1,30.46,30.46,5636.85,0.0,901.9,6594.36,Efectivo
4RPBDT,2025-06-18,Huevos 12pz,3,76.46,229.39,5636.85,0.0,901.9,6594.36,Efectivo
4TQ26E,2025-08-15,Arroz 1kg,1,41.62,41.62,6127.87,306.39,931.44,6802.71,Efectivo
4TQ26E,2025-08-15,Pan Baguette,3,29.12,87.35,6127.87,306.39,931.44,6802.71,Efectivo
4TQ26E,2025-08-15,Refresco 2L,1,35.06,35.06,6127.87,306.39,931.44,6802.71,Efectivo
4TQ26E,2025-08-15,Detergente 2kg,3,89.61,268.82,6127.87,306.39,931.44,6802.71,Efectivo
4TQ26E,2025-08-15,Microondas,1,2074.77,2074.77,6127.87,306.39,931.44,6802.71,Efectivo
4TQ26E,2025-08-15,Sartén antiadherente,2,353.76,707.52,6127.87,306.39,931.44,6802.71,Efectivo
4TQ26E,2025-08-15,Detergente 2kg,3,86.56,259.67,6127.87,306.39,931.44,6802.71,Efectivo
4TQ26E,2025-08-15,Pan Baguette,2,28.74,57.48,6127.87,306.39,931.44,6802.71,Efectivo
4TQ26E,2025-08-15,Pan Baguette,1,29.47,29.47,6127.87,306.39,931.44,6802.71,Efectivo
4TQ26E,2025-08-15,Pan Baguette,1,30.9,30.9,6127.87,306.39,931.44,6802.71,Efectivo
4TQ26E,2025-08-15,Leche 1L,2,24.0,47.99,6127.87,306.39,931.44,6802.71,Efectivo
4TQ26E,2025-08-15,Huevos 12pz,2,80.33,160.66,6127.87,306.39,931.44,6802.71,Efectivo
4TQ26E,2025-08-15,Licuadora,1,801.6,801.6,6127.87,306.39,931.44,6802.71,Efectivo
4TQ26E,2025-08-15,Audífonos,1,1524.96,1524.96,6127.87,306.39,931.44,6802.71,Efectivo
4V2Y9Z,2025-06-18,Detergente 2kg,1,89.62,89.62,5701.93,0.0,912.31,6667.88,Tarjeta
4V2Y9Z,2025-06-18,Huevos 12pz,2,76.91,153.82,5701.93,0.0,912.31,6667.88,Tarjeta
4V2Y9Z,2025-06-18,Pan Baguette,3,31.18,93.54,5701.93,0.0,912.31,6667.88,Tarjeta
4V2Y9Z,2025-06-18,Detergente 2kg,1,90.7,90.7,5701.93,0.0,912.31,6667.88,Tarjeta
4V2Y9Z,2025-06-18,Sartén antiadherente,1,365.52,365.52,5701.93,0.0,912.31,6667.88,Tarjeta
4V2Y9Z,2025-06-18,Licuadora,3,777.03,2331.08,5701.93,0.0,912.31,6667.88,Tarjeta
4V2Y9Z,2025-06-18,Pollo 1kg,2,116.16,232.32,5701.93,0.0,912.31,6667.88,Tarjeta
4V2Y9Z,2025-06-18,Pollo 1kg,2,117.88,235.77,5701.93,0.0,912.31,6667.88,Tarjeta
4V2Y9Z,2025-06-18,Arroz 1kg,2,38.4,76.79,5701.93,0.0,912.31,6667.88,Tarjeta
4V2Y9Z,2025-06-18,Microondas,1,1994.28,1994.28,5701.93,0.0,912.31,6667.88,Tarjeta
4V2Y9Z,2025-06-18,Arroz 1kg,1,38.49,38.49,5701.93,0.0,912.31,6667.88,Tarjeta
4V6WNI,2025-08-12,Sartén antiadherente,2,783.16,1566.32,28703.11,1435.16,4362.87,31755.57,Tarjeta
4V6WNI,2025-08-12,Licuadora,17,814.83,13852.15,28703.11,1435.16,4362.87,31755.57,Tarjeta
4V6WNI,2025-08-12,Huevos 12pz,5,83.54,417.69,28703.11,1435.16,4362.87,31755.57,Tarjeta
4V6WNI,2025-08-12,Sartén antiadherente,1,354.38,354.38,28703.11,1435.16,4362.87,31755.57,Tarjeta
4V6WNI,2025-08-12,Licuadora,4,762.78,3051.13,28703.11,1435.16,4362.87,31755.57,Tarjeta
4V6WNI,2025-08-12,Detergente 2kg,5,86.44,432.22,28703.11,1435.16,4362.87,31755.57,Tarjeta
4V6WNI,2025-08-12,Refresco 2L,16,35.31,565.03,28703.11,1435.16,4362.87,31755.57,Tarjeta
4V6WNI,2025-08-12,Audífonos,5,1442.0,7210.0,28703.11,1435.16,4362.87,31755.57,Tarjeta
4V6WNI,2025-08-12,Leche 1L,9,25.67,231.03,28703.11,1435.16,4362.87,31755.57,Tarjeta
4V6WNI,2025-08-12,Detergente 2kg,7,93.56,654.91,28703.11,1435.16,4362.87,31755.57,Tarjeta
4V6WNI,2025-08-12,Detergente 2kg,4,92.06,368.25,28703.11,1435.16,4362.87,31755.57,Tarjeta
4XHGIV,2025-06-29,Arroz 1kg,6,39.37,236.22,2586.6,0.0,413.86,3073.28,Tarjeta
4XHGIV,2025-06-29,Huevos 12pz,1,151.53,151.53,2586.6,0.0,413.86,3073.28,Tarjeta
4XHGIV,2025-06-29,Detergente 2kg,2,88.01,176.02,2586.6,0.0,413.86,3073.28,Tarjeta
4XHGIV,2025-06-29,Huevos 12pz,17,79.79,1356.38,2586.6,0.0,413.86,3073.28,Tarjeta
4XHGIV,2025-06-29,Pollo 1kg,4,116.19,464.78,2586.6,0.0,413.86,3073.28,Tarjeta
4XHGIV,2025-06-29,Arroz 1kg,1,41.08,41.08,2586.6,0.0,413.86,3073.28,Tarjeta
4Y89NQ,2025-07-25,Pollo 1kg,3,121.21,363.64,6300.63,315.03,957.7,6931.82,Efectivo
4Y89NQ,2025-07-25,Pan Baguette,3,29.3,87.91,6300.63,315.03,957.7,6931.82,Efectivo
4Y89NQ,2025-07-25,Microondas,1,1998.2,1998.2,6300.63,315.03,957.7,6931.82,Efectivo
4Y89NQ,2025-07-25,Huevos 12pz,2,81.94,163.88,6300.63,315.03,957.7,6931.82,Efectivo
4Y89NQ,2025-07-25,Pan Baguette,1,28.85,28.85,6300.63,315.03,957.7,6931.82,Efectivo
4Y89NQ,2025-07-25,Licuadora,2,806.68,1613.36,6300.63,315.03,957.7,6931.82,Efectivo
4Y89NQ,2025-07-25,Refresco 2L,2,36.72,73.45,6300.63,315.03,957.7,6931.82,Efectivo
4Y89NQ,2025-07-25,Sartén antiadherente,1,353.64,353.64,6300.63,315.03,957.7,6931.82,Efectivo
4Y89NQ,2025-07-25,Arroz 1kg,1,39.26,39.26,6300.63,315.03,957.7,6931.82,Efectivo
4Y89NQ,2025-07-25,Refresco 2L,2,34.65,69.31,6300.63,315.03,957.7,6931.82,Efectivo
4Y89NQ,2025-07-25,Detergente 2kg,1,88.17,88.17,6300.63,315.03,957.7,6931.82,Efectivo
4Y89NQ,2025-07-25,Pollo 1kg,3,117.82,353.47,6300.63,315.03,957.7,6931.82,Efectivo
4Y89NQ,2025-07-25,Arroz 1kg,3,40.62,121.85,6300.63,315.03,957.7,6931.82,Efectivo
4Y89NQ,2025-07-25,Pollo 1kg,3,123.78,371.34,6300.63,315.03,957.7,6931.82,Efectivo
4Y89NQ,2025-07-25,Pollo 1kg,5,114.86,574.3,6300.63,315.03,957.7,6931.82,Efectivo
4YIC52,2025-07-25,Pan Baguette,2,30.9,61.81,5270.13,0.0,843.22,6163.21,Tarjeta
4YIC52,2025-07-25,Pollo 1kg,2,122.64,245.27,5270.13,0.0,843.22,6163.21,Tarjeta
4YIC52,2025-07-25,Refresco 2L,2,35.63,71.26,5270.13,0.0,843.22,6163.21,Tarjeta
4YIC52,2025-07-25,Huevos 12pz,1,81.35,81.35,5270.13,0.0,843.22,6163.21,Tarjeta
4YIC52,2025-07-25,Arroz 1kg,1,40.37,40.37,5270.13,0.0,843.22,6163.21,Tarjeta
4YIC52,2025-07-25,Huevos 12pz,2,79.77,159.54,5270.13,0.0,843.22,6163.21,Tarjeta
4YIC52,2025-07-25,Detergente 2kg,2,91.66,183.32,5270.13,0.0,843.22,6163.21,Tarjeta
4YIC52,2025-07-25,Microondas,2,1977.87,3955.73,5270.13,0.0,843.22,6163.21,Tarjeta
4YIC52,2025-07-25,Detergente 2kg,2,92.25,184.51,5270.13,0.0,843.22,6163.21,Tarjeta
4YIC52,2025-07-25,Pan Baguette,3,31.23,93.7,5270.13,0.0,843.22,6163.21,Tarjeta
4YIC52,2025-07-25,Refresco 2L,2,36.11,72.22,5270.13,0.0,843.22,6163.21,Tarjeta
4YIC52,2025-07-25,Pan Baguette,1,29.24,29.24,5270.13,0.0,843.22,6163.21,Tarjeta
4YIC52,2025-07-25,Detergente 2kg,1,91.81,91.81,5270.13,0.0,843.22,6163.21,Tarjeta
50DTUT,2025-08-10,Pollo 1kg,3,118.89,356.68,6413.3,320.67,974.82,7047.48,Tarjeta
50DTUT,2025-08-10,Licuadora,1,800.99,800.99,6413.3,320.67,974.82,7047.48,Tarjeta
50DTUT,2025-08-10,Audífonos,2,1545.89,3091.78,6413.3,320.67,974.82,7047.48,Tarjeta
50DTUT,2025-08-10,Refresco 2L,1,36.11,36.11,6413.3,320.67,974.82,7047.48,Tarjeta
50DTUT,2025-08-10,Pollo 1kg,2,116.69,233.37,6413.3,320.67,974.82,7047.48,Tarjeta
50DTUT,2025-08-10,Huevos 12pz,1,82.19,82.19,6413.3,320.67,974.82,7047.48,Tarjeta
50DTUT,2025-08-10,Arroz 1kg,3,38.78,116.35,6413.3,320.67,974.82,7047.48,Tarjeta
50DTUT,2025-08-10,Arroz 1kg,3,41.34,124.01,6413.3,320.67,974.82,7047.48,Tarjeta
50DTUT,2025-08-10,Detergente 2kg,1,94.37,94.37,6413.3,320.67,974.82,7047.48,Tarjeta
50DTUT,2025-08-10,Arroz 1kg,2,40.02,80.03,6413.3,320.67,974.82,7047.48,Tarjeta
50DTUT,2025-08-10,Refresco 2L,2,34.35,68.69,6413.3,320.67,974.82,7047.48,Tarjeta
50DTUT,2025-08-10,Pan Baguette,1,28.64,28.64,6413.3,320.67,974.82,7047.48,Tarjeta
50DTUT,2025-08-10,Sartén antiadherente,3,350.39,1051.17,6413.3,320.67,974.82,7047.48,Tarjeta
50DTUT,2025-08-10,Huevos 12pz,2,78.9,157.8,6413.3,320.67,974.82,7047.48,Tarjeta
50DTUT,2025-08-10,Pan Baguette,3,30.37,91.12,6413.3,320.67,974.82,7047.48,Tarjeta
51IS2Y,2025-06-21,Licuadora,2,830.17,1660.35,6404.22,320.21,973.44,7095.58,Tarjeta
51IS2Y,2025-06-21,Audífonos,1,1489.72,1489.72,6404.22,320.21,973.44,7095.58,Tarjeta
51IS2Y,2025-06-21,Detergente 2kg,1,89.0,89.0,6404.22,320.21,973.44,7095.58,Tarjeta
51IS2Y,2025-06-21,Arroz 1kg,2,41.03,82.05,6404.22,320.21,973.44,7095.58,Tarjeta
51IS2Y,2025-06-21,Licuadora,2,826.68,1653.37,6404.22,320.21,973.44,7095.58,Tarjeta
51IS2Y,2025-06-21,Huevos 12pz,1,79.75,79.75,6404.22,320.21,973.44,7095.58,Tarjeta
51IS2Y,2025-06-21,Huevos 12pz,2,82.84,165.67,6404.22,320.21,973.44,7095.58,Tarjeta
51IS2Y,2025-06-21,Licuadora,1,764.65,764.65,6404.22,320.21,973.44,7095.58,Tarjeta
51IS2Y,2025-06-21,Detergente 2kg,2,87.53,175.07,6404.22,320.21,973.44,7095.58,Tarjeta
51IS2Y,2025-06-21,Refresco 2L,1,36.01,36.01,6404.22,320.21,973.44,7095.58,Tarjeta
51IS2Y,2025-06-21,Huevos 12pz,1,82.73,82.73,6404.22,320.21,973.44,7095.58,Tarjeta
51IS2Y,2025-06-21,Arroz 1kg,3,41.95,125.85,6404.22,320.21,973.44,7095.58,Tarjeta
5364H1,2025-07-18,Microondas,2,1960.95,3921.91,6410.94,320.55,974.46,7118.98,Efectivo
5364H1,2025-07-18,Sartén antiadherente,1,348.62,348.62,6410.94,320.55,974.46,7118.98,Efectivo
5364H1,2025-07-18,Huevos 12pz,1,83.1,83.1,6410.94,320.55,974.46,7118.98,Efectivo
5364H1,2025-07-18,Detergente 2kg,3,89.86,269.57,6410.94,320.55,974.46,7118.98,Efectivo
5364H1,2025-07-18,Pan Baguette,3,29.67,89.0,6410.94,320.55,974.46,7118.98,Efectivo
5364H1,2025-07-18,Huevos 12pz,2,77.07,154.14,6410.94,320.55,974.46,7118.98,Efectivo
5364H1,2025-07-18,Sartén antiadherente,3,341.09,1023.26,6410.94,320.55,974.46,7118.98,Efectivo
5364H1,2025-07-18,Pollo 1kg,3,116.05,348.14,6410.94,320.55,974.46,7118.98,Efectivo
5364H1,2025-07-18,Detergente 2kg,1,86.91,86.91,6410.94,320.55,974.46,7118.98,Efectivo
5364H1,2025-07-18,Pan Baguette,3,28.76,86.29,6410.94,320.55,974.46,7118.98,Efectivo
53NO08,2025-06-12,Pollo 1kg,3,123.49,370.47,6425.48,321.27,976.67,7067.19,Transferencia
53NO08,2025-06-12,Sartén antiadherente,2,364.93,729.85,6425.48,321.27,976.67,7067.19,Transferencia
53NO08,2025-06-12,Arroz 1kg,3,40.67,122.0,6425.48,321.27,976.67,7067.19,Transferencia
53NO08,2025-06-12,Licuadora,2,832.1,1664.2,6425.48,321.27,976.67,7067.19,Transferencia
53NO08,2025-06-12,Sartén antiadherente,1,346.02,346.02,6425.48,321.27,976.67,7067.19,Transferencia
53NO08,2025-06-12,Sartén antiadherente,1,357.69,357.69,6425.48,321.27,976.67,7067.19,Transferencia
53NO08,2025-06-12,Arroz 1kg,1,40.25,40.25,6425.48,321.27,976.67,7067.19,Transferencia
53NO08,2025-06-12,Leche 1L,2,23.84,47.67,6425.48,321.27,976.67,7067.19,Transferencia
53NO08,2025-06-12,Huevos 12pz,1,77.7,77.7,6425.48,321.27,976.67,7067.19,Transferencia
53NO08,2025-06-12,Licuadora,3,822.94,2468.81,6425.48,321.27,976.67,7067.19,Transferencia
53NO08,2025-06-12,Leche 1L,2,24.84,49.69,6425.48,321.27,976.67,7067.19,Transferencia
53NO08,2025-06-12,Leche 1L,1,25.37,25.37,6425.48,321.27,976.67,7067.19,Transferencia
53NO08,2025-06-12,Pollo 1kg,1,125.76,125.76,6425.48,321.27,976.67,7067.19,Transferencia
540ZYB,2025-08-14,Refresco 2L,3,35.99,107.98,4708.98,0.0,753.44,5443.97,Tarjeta
540ZYB,2025-08-14,Pollo 1kg,1,115.42,115.42,4708.98,0.0,753.44,5443.97,Tarjeta
540ZYB,2025-08-14,Huevos 12pz,1,81.93,81.93,4708.98,0.0,753.44,5443.97,Tarjeta
540ZYB,2025-08-14,Arroz 1kg,1,41.31,41.31,4708.98,0.0,753.44,5443.97,Tarjeta
540ZYB,2025-08-14,Leche 1L,1,23.93,23.93,4708.98,0.0,753.44,5443.97,Tarjeta
540ZYB,2025-08-14,Arroz 1kg,2,40.73,81.46,4708.98,0.0,753.44,5443.97,Tarjeta
540ZYB,2025-08-14,Pan Baguette,1,30.02,30.02,4708.98,0.0,753.44,5443.97,Tarjeta
540ZYB,2025-08-14,Detergente 2kg,2,88.31,176.63,4708.98,0.0,753.44,5443.97,Tarjeta
540ZYB,2025-08-14,Detergente 2kg,1,87.25,87.25,4708.98,0.0,753.44,5443.97,Tarjeta
540ZYB,2025-08-14,Pollo 1kg,2,124.36,248.73,4708.98,0.0,753.44,5443.97,Tarjeta
540ZYB,2025-08-14,Licuadora,2,834.99,1669.99,4708.98,0.0,753.44,5443.97,Tarjeta
540ZYB,2025-08-14,Audífonos,1,1563.17,1563.17,4708.98,0.0,753.44,5443.97,Tarjeta
540ZYB,2025-08-14,Huevos 12pz,1,81.3,81.3,4708.98,0.0,753.44,5443.97,Tarjeta
540ZYB,2025-08-14,Huevos 12pz,2,76.62,153.23,4708.98,0.0,753.44,5443.97,Tarjeta
540ZYB,2025-08-14,Huevos 12pz,3,82.21,246.63,4708.98,0.0,753.44,5443.97,Tarjeta
55JX5V,2025-06-09,Refresco 2L,1,33.7,33.7,6162.84,308.14,936.75,6843.88,Transferencia
55JX5V,2025-06-09,Pollo 1kg,3,114.4,343.19,6162.84,308.14,936.75,6843.88,Transferencia
55JX5V,2025-06-09,Leche 1L,3,24.49,73.48,6162.84,308.14,936.75,6843.88,Transferencia
55JX5V,2025-06-09,Pan Baguette,1,31.04,31.04,6162.84,308.14,936.75,6843.88,Transferencia
55JX5V,2025-06-09,Sartén antiadherente,3,334.92,1004.75,6162.84,308.14,936.75,6843.88,Transferencia
55JX5V,2025-06-09,Huevos 12pz,1,77.51,77.51,6162.84,308.14,936.75,6843.88,Transferencia
55JX5V,2025-06-09,Pan Baguette,1,31.11,31.11,6162.84,308.14,936.75,6843.88,Transferencia
55JX5V,2025-06-09,Arroz 1kg,3,40.2,120.61,6162.84,308.14,936.75,6843.88,Transferencia
55JX5V,2025-06-09,Refresco 2L,2,33.8,67.6,6162.84,308.14,936.75,6843.88,Transferencia
55JX5V,2025-06-09,Sartén antiadherente,1,353.79,353.79,6162.84,308.14,936.75,6843.88,Transferencia
55JX5V,2025-06-09,Sartén antiadherente,2,365.05,730.11,6162.84,308.14,936.75,6843.88,Transferencia
55JX5V,2025-06-09,Sartén antiadherente,2,332.87,665.74,6162.84,308.14,936.75,6843.88,Transferencia
55JX5V,2025-06-09,Sartén antiadherente,2,349.5,699.01,6162.84,308.14,936.75,6843.88,Transferencia
55JX5V,2025-06-09,Microondas,1,1931.2,1931.2,6162.84,308.14,936.75,6843.88,Transferencia
55XRWL,2025-06-05,Pollo 1kg,3,122.71,368.13,6205.07,310.25,943.17,6762.86,Tarjeta
55XRWL,2025-06-05,Detergente 2kg,1,86.46,86.46,6205.07,310.25,943.17,6762.86,Tarjeta
55XRWL,2025-06-05,Arroz 1kg,1,39.32,39.32,6205.07,310.25,943.17,6762.86,Tarjeta
55XRWL,2025-06-05,Pollo 1kg,2,114.4,228.8,6205.07,310.25,943.17,6762.86,Tarjeta
55XRWL,2025-06-05,Sartén antiadherente,1,335.37,335.37,6205.07,310.25,943.17,6762.86,Tarjeta
